ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6636163,996643,566257,394879,55599000,0,0,0,0,0
Valysar,CentralSouth,67882013,12462428,9331690,6507455,916249692,0,0,0,0,0
Valysar,CentralNorth,38719878,6704690,4934196,3440862,484473387,0,0,0,0,0
Valysar,NorthHorst,4558801,672585,379289,232978,45640436,24332109,3226827,2045910,475793035,72796
Valysar,CentralRamp,13390129,2165912,1559963,1087840,153167874,0,0,0,0,0
Valysar,CentralHorst,86887911,13833573,10542905,7352096,1035175132,0,0,0,0,0
Valysar,EastLowland,1661872,246935,146039,101841,14339158,0,0,0,0,0
Therys,WestLowland,3098948,522926,267624,186627,26277130,0,0,0,0,0
Therys,CentralSouth,16420434,3719654,2432174,1696076,238807568,0,0,0,0,0
Therys,CentralNorth,22166015,4070419,2372093,1654179,232908431,0,0,0,0,0
Therys,NorthHorst,7325484,994017,408146,250704,49112867,17017566,2846921,1832479,426157915,65202
Therys,CentralRamp,6697451,1491027,1185449,826673,116395535,0,0,0,0,0
Therys,CentralHorst,32220836,7702449,6031482,4206055,592212506,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,467956,92511,66335,46259,6513245,0,0,0,0,0
Volon,CentralSouth,38554652,7561158,6059883,4225860,595001070,0,0,0,0,0
Volon,CentralNorth,7018332,902739,457969,319364,44966514,0,0,0,0,0
Volon,NorthHorst,5088639,930617,717118,440490,86292005,3076737,574731,500426,116378038,17806
Volon,CentralRamp,12184072,2170831,1650467,1150954,162054262,0,0,0,0,0
Volon,CentralHorst,84925931,14652468,11510015,8026510,1130132665,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
