ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,9934892,1527561,704031,490956,69126595,0,0,0,0,0
Valysar,CentralSouth,66603029,13563548,10576336,7375409,1038457596,0,0,0,0,0
Valysar,CentralNorth,42254990,6667225,4507437,3143261,442571201,0,0,0,0,0
Valysar,NorthHorst,4397683,581061,241983,148638,29118206,23824316,3099101,1943660,452013999,69158
Valysar,CentralRamp,13412298,2356691,1769231,1233773,173715289,0,0,0,0,0
Valysar,CentralHorst,86878397,14908313,11513217,8028743,1130447058,0,0,0,0,0
Valysar,EastLowland,542763,101413,44930,31332,4411550,0,0,0,0,0
Therys,WestLowland,2339181,404695,189706,132291,18626594,0,0,0,0,0
Therys,CentralSouth,12816931,3010928,1940209,1353005,190503069,0,0,0,0,0
Therys,CentralNorth,22211646,4184978,2481952,1730789,243695167,0,0,0,0,0
Therys,NorthHorst,6470742,886864,312863,192176,37647373,16451185,2730390,1702121,395842112,60564
Therys,CentralRamp,6627087,1480634,1155844,806028,113488735,0,0,0,0,0
Therys,CentralHorst,30376149,7246402,5713371,3984220,560978172,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,292430,54441,30813,21487,3025393,0,0,0,0,0
Volon,CentralSouth,35376557,6725666,4803180,3349498,471609307,0,0,0,0,0
Volon,CentralNorth,6949970,1048599,617927,430912,60672347,0,0,0,0,0
Volon,NorthHorst,5334851,1021290,754969,463740,90846684,2325060,484210,436337,101473667,15525
Volon,CentralRamp,12968857,2350252,1852974,1292172,181937781,0,0,0,0,0
Volon,CentralHorst,83750062,14839787,11571403,8069319,1136160142,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
