ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,15944840,2248285,1024390,714358,100581626,0,0,0,0,0
Valysar,CentralSouth,65111528,13989878,11281368,7867063,1107682442,0,0,0,0,0
Valysar,CentralNorth,30241359,5000145,3315778,2312258,325565959,0,0,0,0,0
Valysar,NorthHorst,3967866,617332,339290,208409,40827325,23491955,3110092,2136830,496937254,76031
Valysar,CentralRamp,13369772,2429494,1901450,1325977,186697515,0,0,0,0,0
Valysar,CentralHorst,75714483,14276222,11117379,7752705,1091580898,0,0,0,0,0
Valysar,EastLowland,70166,19388,8915,6217,875309,0,0,0,0,0
Therys,WestLowland,6370010,1385406,838908,585013,82369769,0,0,0,0,0
Therys,CentralSouth,17807422,3765025,2323845,1620534,228171167,0,0,0,0,0
Therys,CentralNorth,18399736,3588179,2129006,1484663,209040531,0,0,0,0,0
Therys,NorthHorst,5603963,868568,354950,218028,42711699,17942128,3065237,1948294,453091568,69323
Therys,CentralRamp,6806308,1784644,1374324,958385,134940647,0,0,0,0,0
Therys,CentralHorst,22576566,6145135,4857615,3387458,476954099,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,1004146,177304,127511,88920,12519879,0,0,0,0,0
Volon,CentralSouth,41732346,7760935,5710965,3982542,560741901,0,0,0,0,0
Volon,CentralNorth,6438837,965422,574521,400642,56410386,0,0,0,0,0
Volon,NorthHorst,3149336,575839,436732,268263,52552759,4852357,869498,735458,171036794,26169
Volon,CentralRamp,10819486,1912361,1384141,965231,135904473,0,0,0,0,0
Volon,CentralHorst,75031395,13202617,10416895,7264223,1022802614,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
