ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5639985,883316,481468,335752,47273840,0,0,0,0,0
Valysar,CentralSouth,68635400,12567323,9348096,6518896,917860549,0,0,0,0,0
Valysar,CentralNorth,38654462,6572579,4763420,3321771,467705414,0,0,0,0,0
Valysar,NorthHorst,5535036,766114,361227,221884,43467008,23321822,3061133,1974870,459272073,70269
Valysar,CentralRamp,13596220,2041459,1449919,1011101,142363012,0,0,0,0,0
Valysar,CentralHorst,87579586,13357929,10144483,7074256,996055279,0,0,0,0,0
Valysar,EastLowland,3369021,482901,296934,207067,29155003,0,0,0,0,0
Therys,WestLowland,2599237,381924,151982,105985,14922675,0,0,0,0,0
Therys,CentralSouth,14999464,3781355,2437178,1699566,239298898,0,0,0,0,0
Therys,CentralNorth,21927129,4081394,2383047,1661818,233983938,0,0,0,0,0
Therys,NorthHorst,7530382,941369,353647,217228,42554972,15543003,2599018,1674355,389384952,59576
Therys,CentralRamp,6511074,1569349,1230543,858119,120823153,0,0,0,0,0
Therys,CentralHorst,31450792,7696879,5956962,4154088,584895592,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,363860,66587,36208,25249,3555128,0,0,0,0,0
Volon,CentralSouth,35096979,6766564,4947793,3450344,485808397,0,0,0,0,0
Volon,CentralNorth,7962476,1080601,539135,375966,52935968,0,0,0,0,0
Volon,NorthHorst,5170150,991113,763315,468867,91850987,2634657,483926,401322,93330620,14280
Volon,CentralRamp,12301444,2114550,1568295,1093651,153986022,0,0,0,0,0
Volon,CentralHorst,83648144,14336720,11182442,7798077,1097969256,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
