ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,16216150,2519429,1328217,926233,130413551,0,0,0,0,0
Valysar,CentralSouth,69239934,12183431,9150039,6380780,898413901,0,0,0,0,0
Valysar,CentralNorth,37477633,6404118,4877964,3401649,478952145,0,0,0,0,0
Valysar,NorthHorst,3620812,581323,318826,195839,38364871,24775730,3401790,2436851,566709529,86707
Valysar,CentralRamp,13408111,1940030,1282173,894123,125892566,0,0,0,0,0
Valysar,CentralHorst,84641569,14172142,10546855,7354850,1035562951,0,0,0,0,0
Valysar,EastLowland,8891734,1627672,1042503,726990,102360160,0,0,0,0,0
Therys,WestLowland,4372163,824510,393225,274216,38609576,0,0,0,0,0
Therys,CentralSouth,16961038,4386848,2875813,2005448,282367143,0,0,0,0,0
Therys,CentralNorth,22571087,4042589,2376899,1657530,233380300,0,0,0,0,0
Therys,NorthHorst,5251095,822070,343890,211235,41380911,18884215,3062788,1953897,454394677,69522
Therys,CentralRamp,6686053,1716802,1332265,929055,130811003,0,0,0,0,0
Therys,CentralHorst,28390658,7365821,5778530,4029658,567375865,0,0,0,0,0
Therys,EastLowland,52178,13106,3913,2729,384210,0,0,0,0,0
Volon,WestLowland,169884,20312,5201,3627,510656,0,0,0,0,0
Volon,CentralSouth,36031425,6635915,5164037,3601141,507040724,0,0,0,0,0
Volon,CentralNorth,8576309,1220584,714819,498479,70185885,0,0,0,0,0
Volon,NorthHorst,2354051,431839,302268,185669,36372474,5271354,921681,711688,165508893,25323
Volon,CentralRamp,13190899,2129666,1524963,1063433,149731362,0,0,0,0,0
Volon,CentralHorst,80417356,14426966,11465420,7995411,1125753933,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
