ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,10002051,1352763,540210,376715,53041502,0,0,0,0,0
Valysar,CentralSouth,72792609,13703544,10396880,7250265,1020837377,0,0,0,0,0
Valysar,CentralNorth,43169448,6593904,4427607,3087592,434732943,0,0,0,0,0
Valysar,NorthHorst,4845600,491718,126661,77801,15241284,24444580,2365237,1160906,269978167,41307
Valysar,CentralRamp,13849412,2592663,1973496,1376218,193771443,0,0,0,0,0
Valysar,CentralHorst,86170968,15132602,11977279,8352356,1176011785,0,0,0,0,0
Valysar,EastLowland,4453436,741788,409068,285264,40165139,0,0,0,0,0
Therys,WestLowland,2292149,464570,215581,150335,21167214,0,0,0,0,0
Therys,CentralSouth,22307484,4623984,2813489,1961987,276247743,0,0,0,0,0
Therys,CentralNorth,25126648,4941108,2885622,2012289,283330308,0,0,0,0,0
Therys,NorthHorst,8560652,1236762,483667,297093,58200440,15275643,2684647,1732628,402936679,61649
Therys,CentralRamp,6679581,1381087,1066584,743783,104724597,0,0,0,0,0
Therys,CentralHorst,31946200,7261214,5674890,3957385,557199800,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,215685,40382,12813,8935,1258104,0,0,0,0,0
Volon,CentralSouth,39337563,7170382,5119074,3569787,502625984,0,0,0,0,0
Volon,CentralNorth,7120186,990103,506633,353301,49744734,0,0,0,0,0
Volon,NorthHorst,6267265,1156655,864721,531156,104053394,1658159,305176,261868,60899615,9318
Volon,CentralRamp,10903279,1922808,1405249,979950,137977016,0,0,0,0,0
Volon,CentralHorst,86018007,14470716,10928120,7620725,1072998140,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
