ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,7338585,1114656,712136,496608,69922452,0,0,0,0,0
Valysar,CentralSouth,68600272,13030435,9798323,6832861,962066863,0,0,0,0,0
Valysar,CentralNorth,35245659,5797804,3790579,2643361,372185204,0,0,0,0,0
Valysar,NorthHorst,4919445,605404,281801,173096,33909561,23539199,3069131,1878465,436852348,66838
Valysar,CentralRamp,13450646,2412442,1853348,1292432,181974444,0,0,0,0,0
Valysar,CentralHorst,86379357,14877675,11361322,7922819,1115532922,0,0,0,0,0
Valysar,EastLowland,9055733,1279148,696490,485698,68386227,0,0,0,0,0
Therys,WestLowland,4268023,622451,284837,198631,27967270,0,0,0,0,0
Therys,CentralSouth,13788534,3508572,2312629,1612712,227069901,0,0,0,0,0
Therys,CentralNorth,18655267,3597003,2109185,1470841,207094365,0,0,0,0,0
Therys,NorthHorst,6654199,977240,402756,247393,48464330,16724605,2738863,1762903,409977329,62727
Therys,CentralRamp,6508092,1492178,1167658,814266,114648669,0,0,0,0,0
Therys,CentralHorst,27813931,6793275,5338493,3722799,524170044,0,0,0,0,0
Therys,EastLowland,201135,69380,39289,27398,3857646,0,0,0,0,0
Volon,WestLowland,942481,167689,119597,83401,11742839,0,0,0,0,0
Volon,CentralSouth,34639160,6428233,4943193,3447136,485356766,0,0,0,0,0
Volon,CentralNorth,5758769,788857,444341,309861,43628494,0,0,0,0,0
Volon,NorthHorst,3793548,702293,533934,327969,64249200,4360730,777143,625836,145543364,22268
Volon,CentralRamp,13063422,2254242,1753075,1222507,172129006,0,0,0,0,0
Volon,CentralHorst,82584387,14227337,11036146,7696057,1083604905,0,0,0,0,0
Volon,EastLowland,271,0,0,0,0,0,0,0,0,0
