ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5248588,823568,508295,354460,49907904,0,0,0,0,0
Valysar,CentralSouth,61633435,11946212,9312815,6494293,914396415,0,0,0,0,0
Valysar,CentralNorth,36504709,6387161,4702527,3279308,461726559,0,0,0,0,0
Valysar,NorthHorst,5172047,708945,412352,253287,49618953,24398149,3469576,2483127,577471356,88353
Valysar,CentralRamp,13875306,2239546,1724658,1202691,169338833,0,0,0,0,0
Valysar,CentralHorst,85508898,14410772,11408301,7955579,1120145603,0,0,0,0,0
Valysar,EastLowland,732594,111677,58164,40561,5710945,0,0,0,0,0
Therys,WestLowland,2561904,394677,204208,142404,20050532,0,0,0,0,0
Therys,CentralSouth,10274930,2644973,1773626,1236838,174146846,0,0,0,0,0
Therys,CentralNorth,20962650,3843090,2200443,1534479,216054705,0,0,0,0,0
Therys,NorthHorst,8430528,1101667,493423,303085,59374447,16352263,2444383,1613280,375181445,57403
Therys,CentralRamp,6723264,1540300,1183540,825342,116208121,0,0,0,0,0
Therys,CentralHorst,30985088,7549266,5883462,4102833,577678849,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,429609,74975,53326,37187,5235877,0,0,0,0,0
Volon,CentralSouth,38246741,7408558,5886579,4105007,577984941,0,0,0,0,0
Volon,CentralNorth,6391597,978151,620937,433011,60967901,0,0,0,0,0
Volon,NorthHorst,6171861,1212641,993493,610254,119548720,2302604,424750,358810,83444153,12767
Volon,CentralRamp,13321917,2437802,1887271,1316089,185305283,0,0,0,0,0
Volon,CentralHorst,81107668,14111270,10782048,7518862,1058655809,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
