ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,21765456,4057507,2502464,1745094,245709207,0,0,0,0,0
Valysar,CentralSouth,62499160,12018104,9058669,6317063,889442528,0,0,0,0,0
Valysar,CentralNorth,40250562,6761189,4787947,3338875,470113679,0,0,0,0,0
Valysar,NorthHorst,3762105,585582,322504,198098,38807411,24500074,3604821,2612498,607557732,92956
Valysar,CentralRamp,13293874,2421421,1831729,1277356,179851763,0,0,0,0,0
Valysar,CentralHorst,85850720,15311124,12016745,8379878,1179886899,0,0,0,0,0
Valysar,EastLowland,10201049,1487109,944337,658533,92721483,0,0,0,0,0
Therys,WestLowland,3579618,657464,323588,225654,31772077,0,0,0,0,0
Therys,CentralSouth,11865606,2623559,1644826,1147020,161500400,0,0,0,0,0
Therys,CentralNorth,19735667,3987643,2406723,1678329,236308695,0,0,0,0,0
Therys,NorthHorst,4639479,682434,255282,156807,30718487,18555117,2937371,1824218,424236775,64908
Therys,CentralRamp,6601384,1324472,972219,677977,95459195,0,0,0,0,0
Therys,CentralHorst,29924170,7349194,5602152,3906661,550057920,0,0,0,0,0
Therys,EastLowland,449944,135885,90160,62873,8852548,0,0,0,0,0
Volon,WestLowland,532429,63062,20974,14626,2059396,0,0,0,0,0
Volon,CentralSouth,35824805,6480832,5014486,3496853,492356844,0,0,0,0,0
Volon,CentralNorth,5582075,728742,339741,236919,33358129,0,0,0,0,0
Volon,NorthHorst,3834909,751266,577837,354937,69532136,3816729,693826,573475,133366289,20405
Volon,CentralRamp,12352140,2289910,1774969,1237775,174278660,0,0,0,0,0
Volon,CentralHorst,81115307,13354346,9974329,6955600,979348433,0,0,0,0,0
Volon,EastLowland,10888,0,0,0,0,0,0,0,0,0
