ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,22877187,4224984,2713988,1892600,266478025
Valysar,CentralSouth,55815797,9861958,7084087,4940089,695564497
Valysar,CentralNorth,43871601,6977281,4229282,2949290,415260035
Valysar,NorthHorst,4512019,485456,201396,123708,24234308
Valysar,CentralRamp,13515642,1824535,1186762,827589,116524478
Valysar,CentralHorst,81496958,13154388,9375854,6538252,920585962
Valysar,EastLowland,1253975,225249,94872,66159,9315145
Therys,WestLowland,10319680,1707048,787872,549423,77358754
Therys,CentralSouth,6855202,1850854,1303709,909142,128007150
Therys,CentralNorth,18676926,3697291,2213011,1543243,217288658
Therys,NorthHorst,7995407,1068565,403859,248071,48597014
Therys,CentralRamp,6335831,1501701,1157464,807158,113647822
Therys,CentralHorst,23505943,5776026,4558049,3178556,447540655
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,870754,156831,87052,60706,8547401
Volon,CentralSouth,21866915,3865397,2649959,1847949,260191241
Volon,CentralNorth,6280312,956819,510102,355719,50085296
Volon,NorthHorst,5818555,1134279,856756,526263,103094848
Volon,CentralRamp,12297719,2086885,1491008,1039755,146397456
Volon,CentralHorst,76617942,12372119,9016319,6287531,885284360
Volon,EastLowland,0,0,0,0,0
