ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,31112333,4952041,2573350,1794526,252669245,0,0,0,0,0
Valysar,CentralSouth,58323005,10965680,8704524,6070101,854670219,0,0,0,0,0
Valysar,CentralNorth,41460843,6828154,4601530,3208877,451809945,0,0,0,0,0
Valysar,NorthHorst,3517270,420468,206160,126634,24807548,24078309,2832882,1975494,459417235,70291
Valysar,CentralRamp,13470349,1972039,1346908,939267,132248752,0,0,0,0,0
Valysar,CentralHorst,83850207,15021677,11880280,8284714,1166487822,0,0,0,0,0
Valysar,EastLowland,1057450,267947,168993,117847,16592885,0,0,0,0,0
Therys,WestLowland,9338343,2408499,1622541,1131479,159312300,0,0,0,0,0
Therys,CentralSouth,11916548,2510822,1682590,1173355,165208330,0,0,0,0,0
Therys,CentralNorth,23051147,4227783,2445765,1705555,240142113,0,0,0,0,0
Therys,NorthHorst,4244850,740107,277104,170211,33344414,17502869,3076289,1918867,446248172,68276
Therys,CentralRamp,6455903,1389901,1104495,770220,108446959,0,0,0,0,0
Therys,CentralHorst,28802906,6870489,5365949,3741945,526865893,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,699610,118389,79016,55102,7758335,0,0,0,0,0
Volon,CentralSouth,36197908,6644043,5115334,3567178,502258716,0,0,0,0,0
Volon,CentralNorth,6211107,859351,471547,328834,46299766,0,0,0,0,0
Volon,NorthHorst,2713760,504996,369395,226901,44449957,4552660,778569,607698,141325066,21623
Volon,CentralRamp,12847024,2538815,2164600,1509484,212535371,0,0,0,0,0
Volon,CentralHorst,76321858,12886631,9983829,6962224,980281188,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
