ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,14435129,2033193,1025256,714963,100666725,0,0,0,0,0
Valysar,CentralSouth,68908913,12333216,9104804,6349236,893972441,0,0,0,0,0
Valysar,CentralNorth,26931248,4346678,2875765,2005415,282362451,0,0,0,0,0
Valysar,NorthHorst,5380075,656419,326173,200352,39248971,22987746,2972425,1992105,463280294,70882
Valysar,CentralRamp,13123152,2076653,1382296,963944,135723340,0,0,0,0,0
Valysar,CentralHorst,82504559,13004711,9762252,6807707,958525237,0,0,0,0,0
Valysar,EastLowland,4323730,516893,167407,116741,16437160,0,0,0,0,0
Therys,WestLowland,4112141,779683,395685,275931,38851048,0,0,0,0,0
Therys,CentralSouth,20689910,3834212,2333516,1627278,229120680,0,0,0,0,0
Therys,CentralNorth,12285465,2448815,1499938,1045982,147274252,0,0,0,0,0
Therys,NorthHorst,8930874,1213341,560973,344578,67502879,14957867,2501175,1688237,392613350,60070
Therys,CentralRamp,6722970,1656540,1275631,889561,125250252,0,0,0,0,0
Therys,CentralHorst,24466168,6241811,5056986,3526490,496529776,0,0,0,0,0
Therys,EastLowland,265,88,52,36,5098,0,0,0,0,0
Volon,WestLowland,618911,97771,54851,38250,5385615,0,0,0,0,0
Volon,CentralSouth,35148012,6253806,4592356,3202480,450909146,0,0,0,0,0
Volon,CentralNorth,3301319,470519,248240,173110,24373890,0,0,0,0,0
Volon,NorthHorst,5055663,906725,655071,402378,78825759,2785219,526948,442181,102832858,15733
Volon,CentralRamp,11952682,2162467,1617094,1127680,158777418,0,0,0,0,0
Volon,CentralHorst,75595497,12628993,9367666,6532542,919781995,0,0,0,0,0
Volon,EastLowland,25223,751,0,0,0,0,0,0,0,0
