ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6447015,1119520,669125,466615,65699347,0,0,0,0,0
Valysar,CentralSouth,62911719,11874518,8878045,6191106,871707707,0,0,0,0,0
Valysar,CentralNorth,44483812,7505724,5377917,3750291,528040960,0,0,0,0,0
Valysar,NorthHorst,4404608,675806,349385,214610,42042068,24955166,3322523,2156814,501584576,76742
Valysar,CentralRamp,13412077,2182972,1636700,1141353,160702454,0,0,0,0,0
Valysar,CentralHorst,86057433,13485255,10028446,6993338,984662007,0,0,0,0,0
Valysar,EastLowland,3655880,372104,137311,95754,13482176,0,0,0,0,0
Therys,WestLowland,3102662,467986,215065,149976,21116582,0,0,0,0,0
Therys,CentralSouth,12715318,3060183,1996886,1392529,196068028,0,0,0,0,0
Therys,CentralNorth,19483279,3751401,2173064,1515386,213366422,0,0,0,0,0
Therys,NorthHorst,5159352,752868,288277,177074,34688817,18546276,3036615,1969138,457939141,70065
Therys,CentralRamp,6395161,1473064,1161367,809879,114031014,0,0,0,0,0
Therys,CentralHorst,30163066,7685829,6014891,4194485,590583457,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,609756,90944,45028,31400,4421175,0,0,0,0,0
Volon,CentralSouth,35620957,6441154,4455211,3106842,437443326,0,0,0,0,0
Volon,CentralNorth,6649528,980155,530210,369742,52059634,0,0,0,0,0
Volon,NorthHorst,3732469,706590,516349,317167,62133100,4868629,932449,791552,184081909,28165
Volon,CentralRamp,12659213,2217672,1708582,1191480,167760353,0,0,0,0,0
Volon,CentralHorst,83601401,14727976,11459708,7991428,1125193125,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
