ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,3898736,660545,369904,257952,36319693
Valysar,CentralSouth,63274892,11634664,8542484,5957102,838759987
Valysar,CentralNorth,45410386,7548405,5366362,3742233,526906431
Valysar,NorthHorst,4100057,548738,252437,155059,30376124
Valysar,CentralRamp,13564669,2072321,1462848,1020117,143632497
Valysar,CentralHorst,86631070,13788825,10323655,7199202,1013647647
Valysar,EastLowland,882577,151805,65881,45942,6468625
Therys,WestLowland,1307599,225574,90670,63229,8902628
Therys,CentralSouth,7581653,1799514,1061365,740143,104212155
Therys,CentralNorth,23888493,4449296,2621826,1828331,257428956
Therys,NorthHorst,5745551,725330,274235,168449,32999171
Therys,CentralRamp,6247363,1483581,1160282,809123,113924471
Therys,CentralHorst,29883386,7436513,5746413,4007262,564222432
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,61274,10188,1962,1368,192681
Volon,CentralSouth,32283484,5890955,4054295,2827263,398078623
Volon,CentralNorth,9364597,1339864,694755,484488,68215877
Volon,NorthHorst,3921101,741671,548179,336719,65963306
Volon,CentralRamp,12773835,2193028,1614585,1125931,158531048
Volon,CentralHorst,86319153,14713068,11146116,7772745,1094402465
Volon,EastLowland,8674,1015,0,0,0
