ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11369521,2245112,1467471,1023341,144086396,0,0,0,0,0
Valysar,CentralSouth,47745632,9186965,6767050,4719003,664435599,0,0,0,0,0
Valysar,CentralNorth,34693615,6407655,4924030,3433773,483475184,0,0,0,0,0
Valysar,NorthHorst,2132898,166334,55640,34177,6695282,24951483,2895706,2047171,476086309,72841
Valysar,CentralRamp,14298053,2174765,1394993,972799,136970062,0,0,0,0,0
Valysar,CentralHorst,85969258,13951672,10133726,7066755,994999118,0,0,0,0,0
Valysar,EastLowland,849016,141802,67179,46847,6596092,0,0,0,0,0
Therys,WestLowland,2948114,659740,296423,206711,29104883,0,0,0,0,0
Therys,CentralSouth,4369115,921626,504157,351574,49501616,0,0,0,0,0
Therys,CentralNorth,18608200,3496289,1844260,1286095,181082129,0,0,0,0,0
Therys,NorthHorst,3813245,609782,228515,140365,27497537,18760733,2879835,1731473,402668055,61608
Therys,CentralRamp,6748903,1635904,1201146,837620,117936832,0,0,0,0,0
Therys,CentralHorst,26522570,6821638,5332668,3718736,523598064,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,203882,23106,3289,2293,322916,0,0,0,0,0
Volon,CentralSouth,11302811,1810500,1080748,753660,106115277,0,0,0,0,0
Volon,CentralNorth,4693986,565501,194276,135478,19075354,0,0,0,0,0
Volon,NorthHorst,1820738,331093,217243,133442,26141212,5451337,946818,755024,175586889,26865
Volon,CentralRamp,7183181,1327302,938126,654202,92111645,0,0,0,0,0
Volon,CentralHorst,76792417,14048371,10920400,7615342,1072240183,0,0,0,0,0
Volon,EastLowland,26580,2096,409,285,40116,0,0,0,0,0
