ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,14425692,2538250,1425410,994010,139956591,0,0,0,0,0
Valysar,CentralSouth,61331757,11426725,8900053,6206453,873868554,0,0,0,0,0
Valysar,CentralNorth,45719081,8134159,5998069,4182754,588931723,0,0,0,0,0
Valysar,NorthHorst,4166116,613413,361109,221811,43452840,25372681,3883542,2810095,653510375,99987
Valysar,CentralRamp,13460341,2092523,1537886,1072445,151000292,0,0,0,0,0
Valysar,CentralHorst,84756716,14275380,11187075,7801308,1098424158,0,0,0,0,0
Valysar,EastLowland,4735501,739256,380881,265607,37397528,0,0,0,0,0
Therys,WestLowland,3392118,529362,251051,175071,24649942,0,0,0,0,0
Therys,CentralSouth,13951340,3306526,2296691,1601597,225504923,0,0,0,0,0
Therys,CentralNorth,19202489,3903652,2357854,1644250,231510371,0,0,0,0,0
Therys,NorthHorst,4982183,748215,288880,177445,34761472,19077976,3081103,1943736,452031674,69161
Therys,CentralRamp,6579383,1359801,1059693,738977,104047989,0,0,0,0,0
Therys,CentralHorst,30228126,7394773,5711082,3982624,560753419,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,558926,76881,36421,25398,3576087,0,0,0,0,0
Volon,CentralSouth,38803219,7084863,5418302,3778453,532006250,0,0,0,0,0
Volon,CentralNorth,5759990,851272,506658,353318,49747131,0,0,0,0,0
Volon,NorthHorst,3710269,683717,494533,303767,59508000,4560752,858689,718222,167028470,25555
Volon,CentralRamp,13304295,2497594,1963504,1369250,192790335,0,0,0,0,0
Volon,CentralHorst,82443160,14386781,11483253,8007848,1127504963,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
