ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5427089,991005,653992,456061,64213413
Valysar,CentralSouth,65960273,12843917,10098615,7042270,991551679
Valysar,CentralNorth,44952347,7784715,5608886,3911357,550719057
Valysar,NorthHorst,4380981,559857,238350,146407,28681040
Valysar,CentralRamp,13466355,2327391,1813714,1264793,178082921
Valysar,CentralHorst,89234210,15309928,11782751,8216703,1156911754
Valysar,EastLowland,11576260,1633192,956838,667251,93948944
Therys,WestLowland,2805393,520585,225265,157089,22118075
Therys,CentralSouth,14276597,3679200,2384679,1662956,234144251
Therys,CentralNorth,23565131,4371453,2501720,1744575,245636145
Therys,NorthHorst,4698645,741030,291333,178951,35056565
Therys,CentralRamp,6443608,1454833,1111652,775210,109149619
Therys,CentralHorst,30380007,7435678,5750292,4009967,564603339
Therys,EastLowland,418122,133082,71064,49557,6977566
Volon,WestLowland,471088,61561,25542,17812,2507912
Volon,CentralSouth,36956746,6433987,4176962,2912804,410122882
Volon,CentralNorth,8028179,1116680,630111,439408,61868669
Volon,NorthHorst,2218717,406553,271654,166863,32688552
Volon,CentralRamp,12419202,2127410,1601179,1116582,157214772
Volon,CentralHorst,81337418,14437556,11240988,7838904,1103717743
Volon,EastLowland,30345,3911,202,141,19790
