ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,7523222,1309819,727735,507486,71454011,0,0,0,0,0
Valysar,CentralSouth,66725752,12228421,9090254,6339089,892543802,0,0,0,0,0
Valysar,CentralNorth,39637372,7309353,5603068,3907300,550147817,0,0,0,0,0
Valysar,NorthHorst,4952480,684488,326109,200312,39241214,25438095,3403508,2249043,523033317,80024
Valysar,CentralRamp,13540462,2173228,1589717,1108589,156089404,0,0,0,0,0
Valysar,CentralHorst,88434880,13487412,10241191,7141695,1005550714,0,0,0,0,0
Valysar,EastLowland,1858571,311574,147958,103179,14527586,0,0,0,0,0
Therys,WestLowland,2738316,481189,224879,156819,22080163,0,0,0,0,0
Therys,CentralSouth,15531272,3607981,2381697,1660877,233851433,0,0,0,0,0
Therys,CentralNorth,18894947,3642360,2019920,1408591,198329682,0,0,0,0,0
Therys,NorthHorst,5752323,896471,364752,224049,43891246,18240153,2895817,1812838,421590137,64503
Therys,CentralRamp,6438729,1376652,1038518,724211,101968880,0,0,0,0,0
Therys,CentralHorst,29475916,7300725,5537491,3861570,543709047,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,511548,73051,33317,23234,3271336,0,0,0,0,0
Volon,CentralSouth,37308595,6754693,4599228,3207272,451583912,0,0,0,0,0
Volon,CentralNorth,4948686,670811,321554,224236,31572403,0,0,0,0,0
Volon,NorthHorst,3302087,547654,354349,217659,42639384,4994864,883815,723055,168152304,25727
Volon,CentralRamp,12296686,2264451,1786999,1246164,175459918,0,0,0,0,0
Volon,CentralHorst,80933339,14201206,10922206,7616601,1072417507,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
