ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6270789,1005277,542242,378132,53241035,0,0,0,0,0
Valysar,CentralSouth,65174671,12432137,9614121,6704408,943980717,0,0,0,0,0
Valysar,CentralNorth,39491333,6703858,4862176,3390639,477401964,0,0,0,0,0
Valysar,NorthHorst,3846002,540963,273944,168270,32964144,22792082,3111575,2178509,506629964,77514
Valysar,CentralRamp,13711940,2260564,1669300,1164087,163903431,0,0,0,0,0
Valysar,CentralHorst,87281533,15105893,11838396,8255507,1162375352,0,0,0,0,0
Valysar,EastLowland,137268,22957,8640,6025,848377,0,0,0,0,0
Therys,WestLowland,1811832,320024,138573,96634,13606085,0,0,0,0,0
Therys,CentralSouth,12979076,3183478,2146016,1496525,210710656,0,0,0,0,0
Therys,CentralNorth,21945575,4156547,2534123,1767171,248817677,0,0,0,0,0
Therys,NorthHorst,5159815,711923,261842,160837,31507912,16420089,2613560,1661885,386484903,59132
Therys,CentralRamp,6749342,1435457,1123191,783257,110282641,0,0,0,0,0
Therys,CentralHorst,31045677,7293337,5716328,3986281,561268443,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,107416,15766,3405,2375,334344,0,0,0,0,0
Volon,CentralSouth,35260433,6095915,4168423,2906850,409284527,0,0,0,0,0
Volon,CentralNorth,7610974,1167384,700471,488473,68777054,0,0,0,0,0
Volon,NorthHorst,3650706,646058,459881,282482,55338248,3499518,637425,536362,124735398,19085
Volon,CentralRamp,12646346,2383517,1830973,1276829,179777512,0,0,0,0,0
Volon,CentralHorst,84158106,14432376,11043292,7701041,1084306557,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
