ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,30300472,5298338,2998530,2091025,294416336,0,0,0,0,0
Valysar,CentralSouth,78261335,14730871,11080276,7726831,1087937841,0,0,0,0,0
Valysar,CentralNorth,49596907,7125884,4631662,3229890,454768509,0,0,0,0,0
Valysar,NorthHorst,4281597,621559,294948,181172,35491642,25463243,3074572,1872286,435415421,66619
Valysar,CentralRamp,13858661,2114819,1496130,1043326,146900345,0,0,0,0,0
Valysar,CentralHorst,86328293,14704893,11316652,7891668,1111146915,0,0,0,0,0
Valysar,EastLowland,22462355,3275942,1801326,1256155,176866624,0,0,0,0,0
Therys,WestLowland,5802333,1395712,774616,540178,76057130,0,0,0,0,0
Therys,CentralSouth,19697510,4567082,3002524,2093810,294808500,0,0,0,0,0
Therys,CentralNorth,20532064,3960193,2227921,1553641,218752621,0,0,0,0,0
Therys,NorthHorst,5466944,734001,272318,167272,32768493,18418129,2941680,1856581,431762969,66060
Therys,CentralRamp,6685546,1502335,1172567,817690,115130716,0,0,0,0,0
Therys,CentralHorst,29579961,6942214,5484349,3824511,538491223,0,0,0,0,0
Therys,EastLowland,3144602,930961,720473,502422,70741019,0,0,0,0,0
Volon,WestLowland,342712,57706,29825,20798,2928410,0,0,0,0,0
Volon,CentralSouth,42063180,7827735,5670660,3954435,556784497,0,0,0,0,0
Volon,CentralNorth,4654759,695215,410476,286245,40303332,0,0,0,0,0
Volon,NorthHorst,3741932,703985,523887,321798,63040259,4430483,852210,748731,174123471,26641
Volon,CentralRamp,12882951,2332366,1813760,1264826,178087469,0,0,0,0,0
Volon,CentralHorst,85198034,15128879,11789683,8221536,1157592313,0,0,0,0,0
Volon,EastLowland,4136662,638413,318015,221768,31224953,0,0,0,0,0
