ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4172848,830606,550211,383690,54023489,0,0,0,0,0
Valysar,CentralSouth,63101483,11622647,8389540,5850446,823742834,0,0,0,0,0
Valysar,CentralNorth,36802832,6026754,4289047,2990967,421128184,0,0,0,0,0
Valysar,NorthHorst,4618819,641800,327139,200945,39365153,25020370,3255468,2251546,523615350,80113
Valysar,CentralRamp,14061263,2191313,1470933,1025755,144426314,0,0,0,0,0
Valysar,CentralHorst,85927178,15221207,11691978,8153402,1147998964,0,0,0,0,0
Valysar,EastLowland,7448580,1351882,852933,594793,83746821,0,0,0,0,0
Therys,WestLowland,1860305,284251,116505,81245,11439301,0,0,0,0,0
Therys,CentralSouth,15757538,3332594,2171432,1514248,213206146,0,0,0,0,0
Therys,CentralNorth,20288303,3688933,2185059,1523751,214544117,0,0,0,0,0
Therys,NorthHorst,7726003,1033376,361980,222347,43557698,16208999,2635418,1670343,388451920,59433
Therys,CentralRamp,6910177,1559702,1236449,862237,121403042,0,0,0,0,0
Therys,CentralHorst,30785579,7176852,5607816,3910611,550614069,0,0,0,0,0
Therys,EastLowland,3442,1206,33,23,3230,0,0,0,0,0
Volon,WestLowland,163760,29030,10563,7366,1037183,0,0,0,0,0
Volon,CentralSouth,37162247,6952586,4982008,3474204,489167928,0,0,0,0,0
Volon,CentralNorth,7176359,1111264,675222,470866,66297926,0,0,0,0,0
Volon,NorthHorst,5506347,951026,685752,421224,82517685,1928990,346195,287387,66834076,10226
Volon,CentralRamp,10737848,1996981,1578223,1100574,154960793,0,0,0,0,0
Volon,CentralHorst,76573488,13671687,10635119,7416401,1044229316,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
