ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6288526,1130766,767691,535349,75377183
Valysar,CentralSouth,52367774,9091983,6502417,4534461,638452145
Valysar,CentralNorth,34659953,6405261,4893863,3412736,480513212
Valysar,NorthHorst,4283973,534355,259074,159137,31174844
Valysar,CentralRamp,13576597,2116655,1480072,1032128,145323667
Valysar,CentralHorst,82668907,14720295,11441574,7978782,1123412574
Valysar,EastLowland,11752453,1993841,1165067,812460,114394338
Therys,WestLowland,2362940,391303,205684,143434,20195508
Therys,CentralSouth,5313006,1631559,1144433,798070,112368291
Therys,CentralNorth,17312903,3280238,1798998,1254532,176638071
Therys,NorthHorst,6524074,932850,399622,245468,48087177
Therys,CentralRamp,6597765,1576313,1189858,829748,116828454
Therys,CentralHorst,26495371,6938118,5344705,3727130,524779959
Therys,EastLowland,111791,37621,20786,14495,2040923
Volon,WestLowland,312775,65686,46722,32582,4587530
Volon,CentralSouth,27808995,4963110,3624109,2527273,355839984
Volon,CentralNorth,4320259,561070,263906,184035,25912107
Volon,NorthHorst,5886676,1008772,733473,450536,88259995
Volon,CentralRamp,12207212,2348446,1935542,1349751,190044902
Volon,CentralHorst,80612342,14750101,12029649,8388877,1181153884
Volon,EastLowland,53575,1837,0,0,0
