ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,8196179,1443031,870881,607309,85509105,0,0,0,0,0
Valysar,CentralSouth,77348228,15246016,11582238,8076875,1137223975,0,0,0,0,0
Valysar,CentralNorth,36369901,5736771,4263373,2973063,418607329,0,0,0,0,0
Valysar,NorthHorst,3819782,428738,154271,94761,18563649,26280363,3129147,1831663,425968099,65173
Valysar,CentralRamp,13862452,2467020,1881004,1311718,184689910,0,0,0,0,0
Valysar,CentralHorst,86972284,15548431,11951137,8334127,1173445068,0,0,0,0,0
Valysar,EastLowland,13298262,2183732,1290036,899606,126664590,0,0,0,0,0
Therys,WestLowland,2697365,521909,276367,192725,27135635,0,0,0,0,0
Therys,CentralSouth,18228908,4429197,2859890,1994345,280803722,0,0,0,0,0
Therys,CentralNorth,22260389,4063653,2391939,1668019,234857110,0,0,0,0,0
Therys,NorthHorst,9330329,1190527,449335,276004,54069191,16024976,2957107,1937039,450474293,68923
Therys,CentralRamp,6664257,1633967,1268875,884850,124586873,0,0,0,0,0
Therys,CentralHorst,28650547,7061427,5520836,3849956,542073758,0,0,0,0,0
Therys,EastLowland,733740,229221,159371,111137,15648125,0,0,0,0,0
Volon,WestLowland,419534,68658,40969,28570,4022610,0,0,0,0,0
Volon,CentralSouth,36110511,6353805,4576687,3191553,449370691,0,0,0,0,0
Volon,CentralNorth,7631400,1037265,532631,371430,52297411,0,0,0,0,0
Volon,NorthHorst,7188261,1381232,1065275,654346,128186338,1246832,233665,200553,46640214,7136
Volon,CentralRamp,13237368,2293674,1763580,1229833,173160440,0,0,0,0,0
Volon,CentralHorst,83837316,14741722,11801044,8229459,1158707848,0,0,0,0,0
Volon,EastLowland,224071,26378,14643,10211,1437769,0,0,0,0,0
