ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,56525440,8197685,4127797,2878520,405295615
Valysar,CentralSouth,74474185,14999573,11802568,8230522,1158857526
Valysar,CentralNorth,35333607,5985581,4367429,3045627,428824278
Valysar,NorthHorst,3932018,557165,301266,185053,36251801
Valysar,CentralRamp,14045944,2699917,2101005,1465136,206291130
Valysar,CentralHorst,87113739,15649593,12066393,8414500,1184761657
Valysar,EastLowland,14209908,1724225,715487,498945,70251411
Therys,WestLowland,13242980,3556409,2211525,1542207,217142810
Therys,CentralSouth,19977709,4705962,3185997,2221755,312823121
Therys,CentralNorth,22414713,3814780,2333924,1627562,229160741
Therys,NorthHorst,7361357,1117766,483341,296893,58161278
Therys,CentralRamp,6992810,1618375,1280622,893042,125740290
Therys,CentralHorst,28220669,6886067,5418500,3778592,532025721
Therys,EastLowland,792378,255430,159602,111299,15670855
Volon,WestLowland,338572,60454,40898,28520,4015662
Volon,CentralSouth,33435071,5881610,4392526,3063129,431288510
Volon,CentralNorth,8099624,1077770,556223,387882,54613806
Volon,NorthHorst,4607933,804983,582445,357767,70086610
Volon,CentralRamp,13233860,2420119,1884527,1314175,185035887
Volon,CentralHorst,82920235,13889692,10725364,7479333,1053090135
Volon,EastLowland,2014,0,0,0,0
