ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6543082,1055856,546635,381196,53672405,0,0,0,0,0
Valysar,CentralSouth,67737457,12218692,9089707,6338708,892490125,0,0,0,0,0
Valysar,CentralNorth,38509251,7051062,5185683,3616236,509166100,0,0,0,0,0
Valysar,NorthHorst,4467520,561386,233354,143338,28079855,24321271,3370089,2169425,504517512,77191
Valysar,CentralRamp,13411150,2193849,1614882,1126138,158560270,0,0,0,0,0
Valysar,CentralHorst,87959617,14200519,10822527,7547090,1062630272,0,0,0,0,0
Valysar,EastLowland,2151699,241134,128767,89796,12643210,0,0,0,0,0
Therys,WestLowland,3193458,564710,283425,197646,27828600,0,0,0,0,0
Therys,CentralSouth,16194474,3890584,2425297,1691281,238132348,0,0,0,0,0
Therys,CentralNorth,21731153,4014171,2350098,1638841,230748871,0,0,0,0,0
Therys,NorthHorst,6318000,785380,299133,183743,35995166,17298420,2832243,1828329,425192784,65054
Therys,CentralRamp,6565232,1550793,1211139,844588,118918017,0,0,0,0,0
Therys,CentralHorst,30701056,7380849,5706140,3979177,560268158,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,557682,85212,43024,30003,4224405,0,0,0,0,0
Volon,CentralSouth,34682501,6480759,4594921,3204268,451161014,0,0,0,0,0
Volon,CentralNorth,7506807,997856,498569,347677,48952926,0,0,0,0,0
Volon,NorthHorst,4735057,852520,602974,370377,72556869,3232126,584421,475721,110632819,16927
Volon,CentralRamp,11990687,2059772,1488526,1038024,146153768,0,0,0,0,0
Volon,CentralHorst,84618405,15135940,11878637,8283569,1166326486,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
