ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,3042844,533682,316723,220866,31098004,0,0,0,0,0
Valysar,CentralSouth,64802962,12061475,8903939,6209163,874250148,0,0,0,0,0
Valysar,CentralNorth,38396334,6170517,4578670,3192936,449565421,0,0,0,0,0
Valysar,NorthHorst,6018992,822975,427233,262428,51409656,24611894,3172008,1957373,455202936,69646
Valysar,CentralRamp,13645738,2364796,1759772,1227177,172786553,0,0,0,0,0
Valysar,CentralHorst,88107869,14723068,11350323,7915149,1114452943,0,0,0,0,0
Valysar,EastLowland,16489414,2148307,1129332,787540,110885621,0,0,0,0,0
Therys,WestLowland,606521,85727,38708,26993,3800608,0,0,0,0,0
Therys,CentralSouth,8077225,1885395,1182251,824442,116081506,0,0,0,0,0
Therys,CentralNorth,21883130,4342708,2588842,1805329,254190377,0,0,0,0,0
Therys,NorthHorst,8992083,1116371,468590,287832,56386229,15208000,2494386,1619150,376546473,57612
Therys,CentralRamp,6598400,1412381,1091330,761039,107154330,0,0,0,0,0
Therys,CentralHorst,28852922,6914345,5403445,3768093,530547468,0,0,0,0,0
Therys,EastLowland,981521,298618,223283,155706,21923474,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0,0,0,0,0,0
Volon,CentralSouth,33885798,6277913,4905659,3420962,481671422,0,0,0,0,0
Volon,CentralNorth,7474060,1073695,617603,430685,60640495,0,0,0,0,0
Volon,NorthHorst,4776672,828385,599145,368025,72096100,3033129,619559,555925,129284815,19781
Volon,CentralRamp,12693353,2316614,1803669,1257788,177096615,0,0,0,0,0
Volon,CentralHorst,83257649,14433064,11321558,7895089,1111628601,0,0,0,0,0
Volon,EastLowland,532823,43074,12999,9065,1276368,0,0,0,0,0
