ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,2492031,418403,283390,197622,27825170,0,0,0,0,0
Valysar,CentralSouth,63022131,12182419,9247276,6448589,907961334,0,0,0,0,0
Valysar,CentralNorth,29281858,5277336,3596777,2508213,353156394,0,0,0,0,0
Valysar,NorthHorst,7002390,974357,473194,290660,56940232,24430890,3190400,2001603,465489053,71220
Valysar,CentralRamp,13887857,2370520,1785808,1245334,175342963,0,0,0,0,0
Valysar,CentralHorst,78496965,13386395,10187986,7104593,1000326655,0,0,0,0,0
Valysar,EastLowland,1001239,190034,90736,63275,8909099,0,0,0,0,0
Therys,WestLowland,497016,111674,51516,35924,5058154,0,0,0,0,0
Therys,CentralSouth,14770877,2984413,1857564,1295373,182388459,0,0,0,0,0
Therys,CentralNorth,10867830,2164465,1281344,893545,125811202,0,0,0,0,0
Therys,NorthHorst,12193094,1826349,782731,480793,94187396,12154800,2279509,1547113,359793748,55048
Therys,CentralRamp,6543054,1411287,1045497,729077,102654114,0,0,0,0,0
Therys,CentralHorst,24808952,6335921,4980536,3473177,489023332,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0,0,0,0,0,0
Volon,CentralSouth,29026862,4951556,3207929,2237049,314976548,0,0,0,0,0
Volon,CentralNorth,4458420,552384,218865,152625,21489656,0,0,0,0,0
Volon,NorthHorst,5520614,1036847,771793,474074,92871141,2183546,434957,393338,91473840,13995
Volon,CentralRamp,11184373,1969047,1410512,983621,138493788,0,0,0,0,0
Volon,CentralHorst,76865368,13761768,10681130,7448487,1048747008,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
