ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5561829,902004,508774,354793,49954911,0,0,0,0,0
Valysar,CentralSouth,61280977,11727276,8685773,6057024,852829061,0,0,0,0,0
Valysar,CentralNorth,26344585,4186721,2646109,1845264,259813205,0,0,0,0,0
Valysar,NorthHorst,3932678,420894,173935,106840,20929930,25444207,2516589,1464476,340575865,52108
Valysar,CentralRamp,13497673,2835413,2262923,1578050,222189382,0,0,0,0,0
Valysar,CentralHorst,81407678,14472084,11453886,7987368,1124621499,0,0,0,0,0
Valysar,EastLowland,2384610,301247,120725,84187,11853565,0,0,0,0,0
Therys,WestLowland,2560228,463646,219599,153137,21561750,0,0,0,0,0
Therys,CentralSouth,12266340,2960943,1707082,1190434,167613065,0,0,0,0,0
Therys,CentralNorth,13753428,2843645,1609290,1122239,158011189,0,0,0,0,0
Therys,NorthHorst,11231588,1528675,581941,357458,70025935,14909864,2863287,1927324,448214989,68577
Therys,CentralRamp,6797067,1542927,1134490,791137,111392075,0,0,0,0,0
Therys,CentralHorst,25403545,6350290,4929753,3437764,484037172,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,356586,64947,39428,27495,3871305,0,0,0,0,0
Volon,CentralSouth,30631152,5905413,4436210,3093591,435577670,0,0,0,0,0
Volon,CentralNorth,3138465,353636,95705,66740,9396997,0,0,0,0,0
Volon,NorthHorst,7360686,1307401,946464,581366,113889639,1061957,165079,121762,28316731,4332
Volon,CentralRamp,9409419,1708240,1307993,912129,128427730,0,0,0,0,0
Volon,CentralHorst,77744596,12501702,8738806,6094007,858036199,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
