ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,29857925,4756481,2256151,1573327,221524446
Valysar,CentralSouth,62596708,11508365,8208686,5724328,805985356
Valysar,CentralNorth,39361937,6902064,4941601,3446026,485200499
Valysar,NorthHorst,3605643,418320,197080,121056,23714962
Valysar,CentralRamp,13691929,2421998,1817652,1267540,178469617
Valysar,CentralHorst,88825565,15508468,11845511,8260468,1163073905
Valysar,EastLowland,10998441,1882289,1061325,740115,104208197
Therys,WestLowland,7361023,1667542,882501,615412,86650027
Therys,CentralSouth,6480725,1798295,1147589,800271,112678197
Therys,CentralNorth,22623309,4374881,2471148,1723255,242634341
Therys,NorthHorst,5473472,813653,313763,192729,37755672
Therys,CentralRamp,6623038,1559793,1192866,831845,117123766
Therys,CentralHorst,29980370,7458832,5826295,4062967,572065775
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,878760,182296,129278,90152,12693373
Volon,CentralSouth,37809193,7741133,6180568,4310019,606850729
Volon,CentralNorth,6233610,965447,516217,359984,50685734
Volon,NorthHorst,2575126,467101,303693,186543,36543870
Volon,CentralRamp,12010994,2152550,1601030,1116479,157200187
Volon,CentralHorst,86112166,15263896,11776768,8212530,1156324260
Volon,EastLowland,0,0,0,0,0
