ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,32417900,4856249,2240968,1562740,220033737,0,0,0,0,0
Valysar,CentralSouth,55779237,10062072,7182600,5008787,705237208,0,0,0,0,0
Valysar,CentralNorth,38501345,6709931,4832801,3370155,474517767,0,0,0,0,0
Valysar,NorthHorst,3960800,493371,222260,136524,26744967,26008600,3174191,2048271,476341980,72880
Valysar,CentralRamp,13785182,2240116,1597400,1113947,156843762,0,0,0,0,0
Valysar,CentralHorst,88880685,14958706,11229872,7831152,1102626251,0,0,0,0,0
Valysar,EastLowland,19106255,2743127,1465053,1021655,143849014,0,0,0,0,0
Therys,WestLowland,7695820,1775835,916425,639069,89980898,0,0,0,0,0
Therys,CentralSouth,3927751,1054784,665516,464097,65344901,0,0,0,0,0
Therys,CentralNorth,23884311,4596931,2726195,1901112,267676593,0,0,0,0,0
Therys,NorthHorst,5288168,786161,313218,192394,37690069,20077776,3056049,1909405,444047557,67939
Therys,CentralRamp,6677967,1607717,1204813,840176,118296847,0,0,0,0,0
Therys,CentralHorst,30545959,7491427,5851992,4080887,574588957,0,0,0,0,0
Therys,EastLowland,1988700,623129,422327,294509,41466935,0,0,0,0,0
Volon,WestLowland,646343,135840,90565,63155,8892261,0,0,0,0,0
Volon,CentralSouth,34543380,6984976,5450404,3800839,535158209,0,0,0,0,0
Volon,CentralNorth,8374221,1265069,731339,509999,71807869,0,0,0,0,0
Volon,NorthHorst,2267026,396732,255876,157172,30789951,6175325,1138342,943988,219532111,33588
Volon,CentralRamp,12403434,2300230,1743459,1215801,171184835,0,0,0,0,0
Volon,CentralHorst,85377870,15195015,11851112,8264374,1163623929,0,0,0,0,0
Volon,EastLowland,831397,133703,60635,42284,5953582,0,0,0,0,0
